Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

dataset_056	T056	41	1	1	4.309	1.04706	1.37244	(((((43_0_0:0.08209199,43_3_0:0.09776239):0.07545554,((53_0_0:0.01296931,(46_0_0:0.01232869,14_0_0:0.00182716):0.01869198):0.00015689,(49_0_0:0.00299550,59_0_0:0.00123383):0.00519879):0.11645252):0.12682845,((17_0_0:0.12593313,17_1_0:0.20370079):0.05539672,(((61_0_0:0.03575185,(22_0_0:0.00505159,28_0_0:0.00401557):0.05648073):0.04296174,(82_2_0:0.00437992,82_0_0:0.00418834):0.05121502):0.02648394,79_0_0:0.07051570):0.04990115):0.26799089):0.01926162,(((((40_0_0:0.08207666,((3_0_0:0.01125320,5_0_0:0.00136219):0.00054149,7_0_0:0.00442151):0.02124080):0.00121456,((37_0_0:0.03543856,10_0_0:0.07682094):0.00646149,(92_0_0:0.01050798,27_0_0:0.00685419):0.01315467):0.00250465):0.21357071,(((10_5_0:0.04789596,37_5_0:0.01600676):0.00671189,(92_5_0:0.00454494,27_5_0:0.00737604):0.01982981):0.00567878,(40_5_0:0.10768529,(7_5_0:0.00436787,(3_5_0:0.00347180,5_5_0:0.00219597):0.00032243):0.04862423):0.00050591):0.04262117):0.06594530,((58_0_0:0.03538141,(21_0_0:0.04495864,81_0_0:0.04823719):0.00184459):0.02303533,80_0_0:0.14749652):0.25821920):0.22198894,6_0_0:0.17357724):0.19838185):0.22097574,((97_0_0:0.02521741,96_0_0:0.00384426):0.07198938,(99_0_0:0.15436590,(100_0_0:0.02152600,98_0_0:0.03394740):0.01080169):0.03891768):0.12586372);

dataset_057	T057	93	1	1	8.3854	0.787141	1.24525	((((((((74_0_0:0.03861247,(70_0_0:0.02380332,70_5_0:0.01785961):0.02425309):0.02549334,((16_0_0:0.00648867,(((51_0_0:0.00114756,2_0_0:0.00276939):0.00197025,35_0_0:0.00627672):0.00019349,76_0_0:0.00226681):0.01195640):0.04503992,(75_0_0:0.00669227,91_0_0:0.01548953):0.02905008):0.01528037):0.03825961,((36_0_0:0.00728161,19_0_0:0.01357502):0.06354207,31_0_0:0.04815505):0.06094633):0.01185178,(((83_0_0:0.00491962,55_0_0:0.00347590):0.00646379,9_0_0:0.00618607):0.08077980,(47_0_0:0.05344112,(45_0_0:0.01958534,(12_0_0:0.01521593,71_0_0:0.01550044):0.00506102):0.03223904):0.05344429):0.00875225):0.16871487,(((50_0_0:0.00073921,24_0_0:0.00068726):0.02128055,42_0_0:0.00735109):0.35289304,52_0_0:0.22537144):0.16895661):0.03189505,(((65_0_0:0.18169484,((((57_3_0:0.00135063,57_4_0:0.00233466):0.01977667,(33_3_0:0.06141842,32_3_0:0.02087637):0.01232733):0.07415034,(57_0_0:0.01708651,(33_0_0:0.05715786,32_0_0:0.03868603):0.02341381):0.09076570):0.07400395,(57_2_0:0.02724305,(32_2_0:0.04861479,33_2_0:0.04331612):0.01680133):0.13508697):0.04574396):0.00528818,(((15_0_0:0.11648848,15_1_0:0.07606277):0.02870261,95_0_0:0.10301412):0.03881185,(85_0_0:0.12117525,((73_0_0:0.02060809,((69_0_0:0.00740460,78_0_0:0.00523954):0.00233564,41_0_0:0.01684312):0.01254601):0.03954023,48_0_0:0.06672016):0.06792024):0.02356831):0.11946259):0.02811294,((4_0_0:0.00358102,88_0_0:0.02064353):0.02570421,87_0_0:0.01929524):0.40310541):0.00801501):0.07115356,(((43_0_0:0.08035345,(((49_0_0:0.00275930,59_0_0:0.00357814):0.00836724,(53_0_0:0.00971089,(14_0_0:0.00247669,46_0_0:0.00287998):0.00835809):0.00021155):0.04729765,56_0_0:0.04106035):0.01294288):0.18469082,((((25_0_0:0.07977867,(1_0_0:0.01535336,93_0_0:0.04876123):0.02112136):0.02395983,77_0_0:0.01825647):0.12902087,(((93_6_0:0.04784116,1_6_0:0.01794371):0.02252857,25_6_0:0.07919269):0.01367669,77_6_0:0.03392622):0.09210266):0.02216475,(62_0_0:0.15654295,((89_0_0:0.03588932,((34_0_0:0.00476212,44_0_0:0.00256736):0.03468459,(11_0_0:0.02466108,30_0_0:0.01303782):0.01740528):0.00783056):0.17561597,((63_0_0:0.01338106,72_0_0:0.01748610):0.01962018,29_0_0:0.01759588):0.10888280):0.02139490):0.06716392):0.09716453):0.00223197,(((((92_0_0:0.00650365,27_0_0:0.00466142):0.01712248,(10_0_0:0.02843706,37_0_0:0.02623777):0.00736950):0.00171285,(((5_0_0:0.00134483,3_0_0:0.00232717):0.00031096,7_0_0:0.00249038):0.01354248,40_0_0:0.03683454):0.00054099):0.25383471,(80_0_0:0.07549782,((81_0_0:0.03326902,21_0_0:0.02709097):0.00198965,58_0_0:0.05500040):0.01375912):0.11978496):0.07611381,(((20_0_0:0.00391850,90_0_0:0.00546678):0.14043299,64_0_0:0.11569087):0.05541909,(6_0_0:0.03209173,66_0_0:0.01627850):0.06019184):0.04019294):0.12970349):0.07977595):0.14022297,(((98_0_0:0.01958537,100_0_0:0.02030790):0.01844126,99_0_0:0.17371008):0.04156778,(97_0_0:0.01396750,96_0_0:0.00503163):0.07216690):0.24283010);

dataset_058	T058	463	1	1	12.5939	0.422823	0.764769	(((((((90_354_0:0.00318294,20_354_0:0.00416567):0.02095137,(64_368_0:0.00221448,64_2_0:0.00327999):0.04253984):0.14625883,(((((58_304_0:0.03151868,((81_327_0:0.02184842,81_304_0:0.01587359):0.00896926,21_304_0:0.01990809):0.00115948):0.00343612,((81_325_0:0.02888596,21_325_0:0.00780444):0.00105018,(58_328_0:0.01686217,(58_330_0:0.00217342,58_325_0:0.00339293):0.02368365):0.00924678):0.00090161):0.00122259,21_324_0:0.01074694):0.00138002,80_304_0:0.06125537):0.18189092,(64_378_0:0.11588184,((66_346_0:0.00378460,66_389_0:0.00264711):0.03427079,(((64_371_0:0.02624471,64_374_0:0.02270865):0.03640494,((64_377_0:0.00017310,64_351_0:0.00022175):0.00003955,64_376_0:0.00023295):0.04456068):0.00245705,(((64_370_0:0.00063640,64_346_0:0.00065673):0.00622214,64_369_0:0.00460408):0.05687766,(20_355_0:0.00428281,90_355_0:0.00535099):0.04458535):0.00121028):0.03235231):0.00783177):0.01122435):0.02346040):0.00053411,((((93_281_0:0.00065287,93_292_0:0.00126552):0.01815592,1_281_0:0.00365405):0.00602315,25_281_0:0.03586301):0.11786470,(((((25_294_0:0.00207896,25_293_0:0.00049746):0.01335535,25_280_0:0.00676340):0.00610737,(1_280_0:0.00497344,93_280_0:0.02412646):0.01124132):0.00153226,25_287_0:0.03516381):0.02888994,((93_282_0:0.00937203,(1_282_0:0.00411677,1_290_0:0.00300289):0.00388870):0.00860738,(77_285_0:0.00998048,77_286_0:0.02989617):0.00848691):0.00823394):0.02685648):0.08706383):0.07355659,((((((32_21_0:0.00531191,(32_46_0:0.00679233,32_45_0:0.00125084):0.00896017):0.00647621,33_21_0:0.01967114):0.00253036,(32_44_0:0.00447288,33_44_0:0.04747875):0.00999235):0.00942661,(((33_48_0:0.01246329,33_42_0:0.02133055):0.01216380,33_47_0:0.02080440):0.00645055,57_42_0:0.00736002):0.00389238):0.07726727,((38_31_0:0.00393919,(((38_29_0:0.00470405,38_34_0:0.00417711):0.00207765,38_33_0:0.00352159):0.00649310,38_32_0:0.00720011):0.00454351):0.05083149,((38_37_0:0.03845815,38_35_0:0.00833497):0.00256951,38_28_0:0.01742006):0.03886418):0.03777312):0.00470804,38_39_0:0.11612163):0.04432246):0.01819102,(((82_229_0:0.01091307,79_233_0:0.04042357):0.01451652,(17_231_0:0.03640298,17_229_0:0.03318898):0.01493764):0.03808058,((((56_238_0:0.06732638,(((((((53_247_0:0.00350700,(46_247_0:0.00218647,14_247_0:0.00084102):0.00280480):0.01914469,(((46_273_0:0.00236741,14_273_0:0.00033136):0.00248186,53_273_0:0.00523408):0.00008907,(49_273_0:0.00066351,59_273_0:0.00110432):0.00381882):0.01110523):0.00176166,(((46_272_0:0.00214735,14_272_0:0.00069446):0.00250668,53_272_0:0.00425874):0.00005641,(49_272_0:0.00123823,59_272_0:0.00114569):0.00424049):0.01975254):0.00085502,(56_266_0:0.00798216,(56_267_0:0.00383058,56_247_0:0.00362685):0.00757106):0.02203027):0.00516412,(43_247_0:0.02789842,43_260_0:0.01812382):0.03398446):0.02669856,(56_262_0:0.07568743,((((46_278_0:0.00058712,46_262_0:0.00044399):0.00164236,14_262_0:0.00086606):0.00165558,53_262_0:0.00656158):0.00022940,(49_262_0:0.00129255,59_262_0:0.00148832):0.00473403):0.01809162):0.03763362):0.00205963,((((43_258_0:0.01769453,43_248_0:0.01882010):0.00276161,43_257_0:0.00717666):0.01615083,(43_253_0:0.03251629,(43_254_0:0.02250389,43_256_0:0.00901863):0.00445212):0.00139033):0.02001650,(56_248_0:0.01634256,((56_263_0:0.00901681,56_265_0:0.00638863):0.00006600,56_264_0:0.01068081):0.00535781):0.01671310):0.03770467):0.08200041):0.01704978,(((((14_269_0:0.00066441,46_269_0:0.00296470):0.00393092,53_269_0:0.00469357):0.00007661,(49_269_0:0.00264566,59_269_0:0.00066414):0.00356813):0.01943222,(((46_270_0:0.00128984,14_270_0:0.00272292):0.00403260,53_270_0:0.00346330):0.00013482,(49_270_0:0.00176007,59_270_0:0.00074805):0.00209042):0.01780214):0.00381678,43_234_0:0.03933038):0.14256685):0.00330002,(((20_342_0:0.00194272,(90_356_0:0.00366632,90_342_0:0.00148505):0.00023474):0.03008344,((64_366_0:0.10237303,((20_295_0:0.00475844,90_295_0:0.00500756):0.07664889,(((64_362_0:0.01272601,64_361_0:0.01643072):0.00530182,64_295_0:0.02201711):0.00084099,((64_364_0:0.00129879,64_357_0:0.00142751):0.00374843,64_363_0:0.00907997):0.01635000):0.05622555):0.02913198):0.01634287,((6_384_0:0.02808815,66_384_0:0.00747269):0.01546454,(66_385_0:0.01190618,6_385_0:0.03379423):0.01431581):0.05169443):0.00378344):0.01285663,(((((7_295_0:0.00135313,((3_295_0:0.00029869,3_339_0:0.00095828):0.00058951,5_295_0:0.00039573):0.00011086):0.01660162,40_295_0:0.01837780):0.00024555,((92_295_0:0.00185296,27_295_0:0.00193524):0.00111318,(10_336_0:0.00831016,37_336_0:0.00958010):0.00419085):0.00083237):0.02186735,((7_332_0:0.00098194,(3_332_0:0.00098053,5_332_0:0.00096366):0.00013002):0.00471143,40_332_0:0.01399427):0.01701626):0.08954215,(((((58_311_0:0.03538777,(21_311_0:0.01368420,81_311_0:0.01767736):0.00187844):0.00319406,((80_314_0:0.01294892,((80_319_0:0.01518559,(80_320_0:0.00085214,80_318_0:0.00077292):0.00339529):0.00217301,80_316_0:0.01501624):0.01129288):0.00170668,80_311_0:0.03579663):0.00347567):0.00340591,((80_323_0:0.00252730,80_322_0:0.00157681):0.00339641,80_312_0:0.00976861):0.05909492):0.05981281,((((92_333_0:0.00192285,27_333_0:0.00167225):0.00404111,(10_333_0:0.00993377,37_333_0:0.01330454):0.00680518):0.00278442,40_333_0:0.03177197):0.01335888,((40_334_0:0.00501796,(7_334_0:0.00062124,(3_334_0:0.00315731,5_334_0:0.00080733):0.00001258):0.01206131):0.00052084,(37_334_0:0.01887338,(27_334_0:0.00115820,92_334_0:0.00144420):0.00565592):0.00156145):0.01684505):0.05323110):0.01245956,((21_299_0:0.03248076,80_313_0:0.00716697):0.14694420,((((27_302_0:0.00272401,92_302_0:0.00158181):0.00301292,(37_302_0:0.00979112,((10_302_0:0.00375883,10_338_0:0.00188061):0.00061321,10_337_0:0.00332817):0.01908137):0.00529531):0.00090469,40_302_0:0.00951734):0.05998979,((10_335_0:0.00884277,37_335_0:0.01072956):0.00481520,40_340_0:0.00207673):0.03587105):0.03843619):0.00140324):0.00575196):0.00458103):0.08911823):0.03054702,(((((((((((36_172_0:0.00365963,36_196_0:0.00128709):0.00059099,19_172_0:0.00756595):0.01461602,(31_177_0:0.01076642,31_172_0:0.01785903):0.00839803):0.03750902,(((91_128_0:0.00963247,75_128_0:0.00375921):0.01320542,(74_128_0:0.00558296,(70_135_0:0.02586395,((70_128_0:0.01081029,70_137_0:0.01508255):0.00989654,(70_138_0:0.02234592,70_136_0:0.03826265):0.00174565):0.00192887):0.00260817):0.01173972):0.00025836,(((75_121_0:0.00376217,91_121_0:0.00631615):0.02419569,16_121_0:0.02629158):0.00505075,70_121_0:0.04188093):0.00054917):0.02131443):0.00930205,(31_126_0:0.03009526,(((16_129_0:0.00226019,(76_129_0:0.00381086,((2_129_0:0.00219792,51_129_0:0.00094941):0.00224466,35_129_0:0.00109757):0.00007902):0.00296832):0.05728486,(((75_163_0:0.00614354,91_163_0:0.00170879):0.00205163,75_129_0:0.00193478):0.00790511,(75_162_0:0.00288703,91_162_0:0.00503201):0.00628056):0.00616533):0.00365735,(((75_161_0:0.00519044,((91_169_0:0.00388213,91_126_0:0.00241352):0.00466161,75_126_0:0.00213891):0.00131583):0.01717569,((75_147_0:0.00462252,91_147_0:0.00748897):0.02429416,((16_158_0:0.00142124,16_153_0:0.00144009):0.00058957,(76_153_0:0.00097815,((51_153_0:0.00030821,2_153_0:0.00466582):0.00108667,35_153_0:0.00194873):0.00008431):0.00303113):0.01412151):0.00328108):0.00291610,74_126_0:0.03604916):0.00040731):0.02099948):0.00097228):0.00106013,((9_219_0:0.00596266,(83_219_0:0.00068474,55_219_0:0.00151666):0.00143872):0.03604877,((9_217_0:0.00985440,(83_217_0:0.00113060,55_217_0:0.00234809):0.00466109):0.00515027,(9_220_0:0.00747964,(83_220_0:0.00088821,55_220_0:0.00212071):0.00881091):0.01010013):0.02983680):0.02590221):0.03557577,((((19_122_0:0.00654221,36_122_0:0.00251257):0.02928178,31_122_0:0.01529177):0.02207156,(47_122_0:0.02084605,((71_122_0:0.01049488,12_122_0:0.01319660):0.00161332,45_122_0:0.01652167):0.00961072):0.01448840):0.00192662,(((83_223_0:0.00634360,9_223_0:0.00329562):0.02367913,((55_221_0:0.00057590,83_221_0:0.00431206):0.00267791,9_221_0:0.01014897):0.01543013):0.05030779,((((16_123_0:0.00255587,(76_123_0:0.00129338,((2_123_0:0.00117924,51_123_0:0.00066712):0.00113603,35_123_0:0.00108922):0.00012102):0.00851255):0.03617751,(70_142_0:0.03789314,74_123_0:0.01241107):0.02245525):0.00868443,((31_183_0:0.01878532,((31_123_0:0.01821954,(((31_188_0:0.00663598,31_187_0:0.00663963):0.00165662,31_186_0:0.00493138):0.00046982,31_185_0:0.00812610):0.00522134):0.00207236,(31_184_0:0.00206521,(31_189_0:0.00214757,31_190_0:0.00112040):0.00037968):0.00621140):0.00113383):0.00009385,(19_195_0:0.00172679,36_195_0:0.00562125):0.01256760):0.01059663):0.00489704,(((45_210_0:0.01074321,45_209_0:0.00477030):0.00214132,45_207_0:0.01686250):0.00188988,((71_213_0:0.00727666,71_207_0:0.00512177):0.00194237,12_207_0:0.00571902):0.00273917):0.06899920):0.00037751):0.00307317):0.01312224):0.01464061,((((((70_132_0:0.01051320,(70_140_0:0.01867237,70_139_0:0.01172087):0.00028117):0.00891212,74_132_0:0.00416829):0.02056130,(((91_164_0:0.00455176,75_164_0:0.00320202):0.00021288,(91_165_0:0.00702338,75_165_0:0.00070522):0.00018780):0.00580911,(75_117_0:0.00195401,91_117_0:0.00861614):0.00119334):0.02348168):0.00071205,(((74_131_0:0.01367643,70_131_0:0.05158200):0.01044808,74_133_0:0.09379194):0.00469534,((91_166_0:0.00689079,75_166_0:0.00206015):0.00035767,(91_131_0:0.01022707,(75_131_0:0.00052106,75_168_0:0.00313798):0.00028930):0.00089883):0.01693290):0.00427249):0.01014245,((16_130_0:0.00253961,(76_130_0:0.00129421,((2_130_0:0.00147073,51_130_0:0.00056324):0.00261491,35_130_0:0.00117659):0.00023983):0.00545851):0.00361522,74_130_0:0.01071213):0.01547628):0.00537990,((((71_117_0:0.00757004,(71_212_0:0.00174417,71_211_0:0.00559123):0.00256800):0.00356148,45_117_0:0.01614754):0.01085590,47_117_0:0.02095237):0.01499128,((((45_208_0:0.01555573,45_201_0:0.01173091):0.00020620,12_201_0:0.01574395):0.00862323,((12_205_0:0.00604153,71_205_0:0.00850199):0.00345708,45_205_0:0.02552573):0.01020084):0.01060236,(47_204_0:0.00402624,47_201_0:0.00148619):0.03055344):0.01204737):0.01055276):0.03656287):0.00115621,((31_174_0:0.06862356,(74_120_0:0.05050647,(91_120_0:0.00987110,75_120_0:0.00425225):0.02622795):0.01098343):0.05057962,((9_118_0:0.00791856,(55_118_0:0.00030314,83_118_0:0.00166177):0.00261787):0.06154873,(((91_118_0:0.00244934,75_118_0:0.00316299):0.03619003,70_118_0:0.01355314):0.01144657,(((36_118_0:0.00442477,19_118_0:0.00387893):0.00100172,(36_194_0:0.00314106,19_194_0:0.00321096):0.00163188):0.02003569,(((31_180_0:0.00481399,31_182_0:0.00487573):0.00365596,31_178_0:0.01243768):0.01888845,(31_181_0:0.00608868,31_179_0:0.00593599):0.01406552):0.00566623):0.03777672):0.00275738):0.02331466):0.00075875):0.05548298,(((((36_193_0:0.00230486,19_193_0:0.00090943):0.01067263,(19_171_0:0.01138736,36_171_0:0.00222995):0.00856873):0.02016401,((36_191_0:0.00570031,(19_197_0:0.00175793,19_191_0:0.00132578):0.00186593):0.00685103,(((19_192_0:0.00254490,19_198_0:0.00078645):0.00121093,36_192_0:0.00122303):0.01776441,(19_170_0:0.00476150,36_170_0:0.00455921):0.01312936):0.00154728):0.01704025):0.00555069,(((75_160_0:0.00299178,91_160_0:0.00392791):0.01936016,(74_127_0:0.00922959,70_127_0:0.02759461):0.02340281):0.01503751,((((((2_152_0:0.00030269,51_152_0:0.00048217):0.00185398,35_152_0:0.00401621):0.00012320,76_152_0:0.00479366):0.00218146,16_152_0:0.00332636):0.00260827,(16_146_0:0.00120881,(((2_146_0:0.00328178,51_146_0:0.00036371):0.00062642,35_146_0:0.00482018):0.00018713,76_146_0:0.00186618):0.00209980):0.00482246):0.02064604,((((((35_148_0:0.00426539,(2_148_0:0.00126462,51_148_0:0.00040500):0.00076338):0.00009739,76_148_0:0.00242414):0.00282842,(16_148_0:0.00484551,(16_156_0:0.00008487,16_157_0:0.00048989):0.00210131):0.00017181):0.00029684,(16_151_0:0.00231374,(76_151_0:0.00066643,((35_155_0:0.00033515,35_151_0:0.00012462):0.00239677,(51_151_0:0.00040454,2_151_0:0.00050795):0.00057510):0.00004215):0.00451719):0.00096937):0.02351604,(((35_149_0:0.00208220,(51_149_0:0.00036373,2_149_0:0.00078450):0.00120176):0.00012087,76_149_0:0.00150128):0.00401591,16_149_0:0.00666605):0.01929006):0.00410785,(91_0_0:0.00140404,75_0_0:0.00267910):0.00799304):0.00098058):0.01179769):0.00396603):0.00501863,((71_0_0:0.00260664,(12_0_0:0.00371859,12_214_0:0.00852808):0.00347082):0.01647243,((83_215_0:0.00181879,55_215_0:0.00092731):0.00317012,9_215_0:0.00326901):0.04218601):0.00530141):0.17334431):0.04216169,(((52_113_0:0.00055015,52_102_0:0.00014865):0.04435381,52_112_0:0.06240708):0.13936312,((42_103_0:0.00183348,(50_103_0:0.00142741,24_103_0:0.00106840):0.01255305):0.02236601,(18_103_0:0.00488340,(18_109_0:0.01395108,18_110_0:0.01290535):0.00807373):0.00403198):0.19892431):0.10964402):0.04406477):0.01231881):0.00458223):0.01694191,(((((((4_1_0:0.00184894,88_1_0:0.00127062):0.00981584,(88_72_0:0.00668981,(4_77_0:0.00109917,4_72_0:0.00120747):0.00286473):0.00546942):0.01255913,(4_64_0:0.00273208,88_64_0:0.00622387):0.02779123):0.04502417,((84_54_0:0.01629230,84_59_0:0.01646985):0.01371007,((8_58_0:0.00608830,8_57_0:0.01737426):0.01168515,8_54_0:0.04931036):0.00238031):0.07029392):0.01617017,((((((88_76_0:0.00681596,4_76_0:0.00115909):0.01341018,((4_78_0:0.00346259,4_61_0:0.00188600):0.00017441,88_61_0:0.00585583):0.00948619):0.03767938,((((86_81_0:0.00171333,13_81_0:0.00058450):0.03402125,(((86_90_0:0.00235875,13_90_0:0.00032869):0.01295282,23_90_0:0.00344546):0.00312370,(86_89_0:0.00064588,13_89_0:0.00078515):0.00441246):0.01925208):0.00077761,(23_88_0:0.01136811,(13_88_0:0.00243366,86_88_0:0.00248329):0.00862949):0.01214239):0.02125977,((((86_61_0:0.00166001,13_61_0:0.00201580):0.00219470,23_61_0:0.02431576):0.01322210,((23_87_0:0.01053172,13_87_0:0.00931887):0.00271579,23_86_0:0.03413116):0.02274000):0.01653044,(54_94_0:0.00728755,54_61_0:0.00515509):0.02788492):0.04490550):0.01270533):0.00615928,(((4_65_0:0.00752117,88_65_0:0.00992188):0.03210009,(((88_70_0:0.00204787,4_70_0:0.00123671):0.00428878,(4_75_0:0.00318050,88_75_0:0.00170961):0.00892601):0.00065860,87_70_0:0.00359073):0.04425859):0.00973694,(((88_74_0:0.01455158,4_74_0:0.00160162):0.00651709,87_49_0:0.00295158):0.02331960,(((88_67_0:0.00411449,4_67_0:0.00133389):0.01788393,(87_67_0:0.00432652,87_80_0:0.00195372):0.00342705):0.01225081,((4_71_0:0.00162163,88_71_0:0.01680834):0.01577606,87_71_0:0.02065466):0.01473121):0.00565931):0.00977119):0.01878080):0.00552598,84_49_0:0.13556047):0.00381941,((54_63_0:0.01822715,(54_95_0:0.03714028,54_96_0:0.00657144):0.00513288):0.05163903,(((94_84_0:0.00403677,67_84_0:0.00307993):0.08375763,54_84_0:0.10935682):0.00194193,((((13_85_0:0.00546460,(86_92_0:0.00044646,(86_85_0:0.00018335,86_93_0:0.00018534):0.00022932):0.00091128):0.01033816,(23_85_0:0.00181506,23_91_0:0.00293761):0.00794762):0.00608280,54_85_0:0.03321007):0.00832861,(94_97_0:0.00645181,67_97_0:0.00019375):0.04328197):0.00546628):0.00549256):0.12806769):0.01554235):0.00474875,18_108_0:0.19617007):0.00222141,(((((((78_14_0:0.00324882,41_14_0:0.01255467):0.00962200,73_14_0:0.01299729):0.00511270,(39_13_0:0.00017006,39_11_0:0.00051673):0.03932883):0.01343675,48_16_0:0.02473375):0.02672344,(48_15_0:0.00773269,48_12_0:0.01755589):0.01432030):0.00467341,((95_4_0:0.00928762,95_19_0:0.00530566):0.03259291,(15_4_0:0.01718173,15_18_0:0.01104590):0.01391773):0.03655889):0.06410606,65_20_0:0.05085614):0.02084385):0.05459978);

dataset_059	T059	88	1	1	18.5032	1.32077	2.54147	(((52_0_0:0.64226702,((((8_0_0:0.12169604,84_0_0:0.09773972):0.06625092,(8_4_0:0.17547090,(84_5_0:0.03486254,84_4_0:0.08056016):0.23566296):0.14962986):0.19413083,(((((54_0_0:0.00175974,54_11_0:0.00225442):0.18026692,(23_0_0:0.09992722,(86_0_0:0.02545037,(13_9_0:0.01219821,(86_10_0:0.00082303,86_9_0:0.00075145):0.00103823):0.02709740):0.02435372):0.11529675):0.08231965,(67_0_0:0.01148772,94_0_0:0.02233105):0.11680202):0.15038244,60_0_0:0.11817047):0.01832580,(4_0_0:0.01132056,88_0_0:0.06701468):0.32281909):0.18376411):0.16495439,(((57_0_0:0.04404612,(33_0_0:0.16382322,32_0_0:0.04370569):0.01764968):0.32229077,((65_2_0:0.06908620,38_2_0:0.31512933):0.36047349,(65_0_0:0.19685197,38_0_0:0.19064838):0.22922316):0.03175702):0.02739588,95_0_0:0.52332084):0.04703625):0.01520013):0.02252143,((65_3_0:0.00489267,65_1_0:0.00212872):0.44933887,(60_1_0:0.32456202,(((54_1_0:0.10220772,(23_1_0:0.09330226,(13_1_0:0.00780323,86_1_0:0.00717307):0.04619325):0.09022648):0.14094580,((67_13_0:0.01383061,94_13_0:0.03209044):0.17270154,94_1_0:0.05838622):0.01642035):0.03725020,(26_1_0:0.01705459,68_1_0:0.01667050):0.31769479):0.07817564):0.48654347):0.05234102):0.34198648,(((((43_0_0:0.07285279,43_17_0:0.06183032):0.37606714,(56_20_0:0.08225756,((49_0_0:0.01274134,59_0_0:0.00632931):0.01710864,(53_0_0:0.02237031,(14_0_0:0.00210199,46_0_0:0.01428225):0.01897513):0.00054730):0.15010120):0.02645947):0.46958216,((56_21_0:0.14419465,(43_18_0:0.08294261,43_14_0:0.09113073):0.29118233):0.45302000,((((56_15_0:0.02591589,56_22_0:0.03358761):0.11376299,(((59_24_0:0.01244876,49_24_0:0.00647735):0.01134881,((14_24_0:0.00649835,46_24_0:0.00838417):0.01631931,53_24_0:0.01388459):0.00010577):0.09928813,((49_19_0:0.00467427,59_19_0:0.00684941):0.02092579,(53_19_0:0.00753293,(46_19_0:0.01790585,14_19_0:0.00855728):0.01585569):0.00037795):0.11659694):0.01230145):0.01045800,43_15_0:0.23642325):0.37382813,(56_16_0:0.05861759,(((14_16_0:0.00561181,46_16_0:0.00427865):0.01439508,53_16_0:0.01660602):0.00050279,(59_16_0:0.00968507,49_16_0:0.00846549):0.01025247):0.08348292):0.21362259):0.05125486):0.05848214):0.11854827,(63_25_0:0.06381316,(29_26_0:0.02073051,29_25_0:0.03441803):0.05192536):0.59416427):0.00342844,((((6_27_0:0.07683229,66_27_0:0.07126486):0.43094781,((64_28_0:0.26117462,(90_28_0:0.00611231,20_28_0:0.01097627):0.36385213):0.03174933,64_27_0:0.23790227):0.11028765):0.10142180,(((90_0_0:0.01169100,20_0_0:0.01518825):0.35131530,64_0_0:0.26989186):0.13808854,((6_29_0:0.06245074,66_29_0:0.03398896):0.09459689,(6_0_0:0.05357374,66_0_0:0.05077596):0.10192858):0.09068231):0.03716137):0.07245403,(((81_0_0:0.07058537,21_0_0:0.06020759):0.00683920,58_0_0:0.08155066):0.03100114,80_0_0:0.11466172):0.48645308):0.29741741):0.18021729);

dataset_060	T060	8	1	1	0.678124	0.248465	0.489386	((((98_1_0:0.00564276,100_1_0:0.00112256):0.00514951,99_1_0:0.08558686):0.00066113,(99_0_0:0.23347422,(100_0_0:0.00198989,98_0_0:0.05476992):0.02964976):0.00003456):0.01495667,(96_0_0:0.00416538,97_0_0:0.00769217):0.23322883);

