Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING
dataset_070	T070	20	1	1	1.6332	0.901877	1.13564	((((13_0_0:0.00000008,9_0_0:0.00000833):0.00966078,((8_0_0:0.01064822,18_0_0:0.00895980):0.03313749,19_0_0:0.04005589):0.09759984):0.09096779,((16_0_0:0.09671848,((1_0_0:0.00001627,(3_0_0:0.00040605,2_0_0:0.00070544):0.00040888):0.02255792,((17_0_0:0.00473641,11_0_0:0.00053695):0.04114130,5_0_0:0.01569981):0.00225986):0.00498320):0.04546296,(15_0_0:0.04990156,((7_0_0:0.00112985,14_0_0:0.00415464):0.00017866,((10_0_0:0.00038929,(12_0_0:0.00073596,4_0_0:0.00053622):0.00104262):0.00172499,6_0_0:0.00321063):0.00217273):0.00965795):0.06488102):0.06352090):0.00141099,20_0_0:0.90187736);

dataset_071	T071	20	1	1	2.91773	0.916783	1.48746	((20_0_0:0.30822957,((16_0_0:0.14218360,((((12_0_0:0.00352711,4_0_0:0.00160962):0.00184410,10_0_0:0.00136608):0.00528150,5_0_0:0.01411847):0.03165184,(11_0_0:0.01664566,17_0_0:0.00763234):0.03360251):0.09460850):0.16595786,(((19_0_0:0.06080962,(18_0_0:0.00981763,8_0_0:0.00622718):0.08122241):0.03551858,(7_0_0:0.00646927,(13_0_0:0.00005932,9_0_0:0.00004698):0.00904512):0.10959501):0.25217002,((14_0_0:0.03260927,6_0_0:0.07941784):0.02393932,15_0_0:0.06752860):0.20086154):0.09019943):0.09130331):0.01044320,((2_0_0:0.00436351,3_0_0:0.00279842):0.00229699,1_0_0:0.00260493):0.91012243);

dataset_072	T072	20	1	1	1.99314	0.567485	0.855936	((1_0_0:0.00172506,(2_0_0:0.00298139,3_0_0:0.00278948):0.00175447):0.28371522,(((((10_0_0:0.00221661,(12_0_0:0.00123912,4_0_0:0.00185159):0.00257573):0.00520330,5_0_0:0.01399952):0.06120520,(17_0_0:0.00700135,11_0_0:0.01072582):0.04819655):0.14569234,(20_0_0:0.12197383,((19_0_0:0.03795561,(8_0_0:0.00523191,18_0_0:0.00764075):0.06207093):0.02629696,((9_0_0:0.00004353,13_0_0:0.00005316):0.00679158,7_0_0:0.00991506):0.11506496):0.07351229):0.11645665):0.04553152,(((6_0_0:0.03785461,14_0_0:0.03421113):0.01818736,15_0_0:0.07261956):0.04137186,16_0_0:0.26738079):0.19746995):0.10263388);

dataset_073	T073	20	1	1	2.54006	0.776621	1.47118	((((16_0_0:0.20980414,6_0_0:0.19435296):0.03489640,20_0_0:0.28466649):0.08225409,((15_0_0:0.04363048,((5_0_0:0.03799436,(10_0_0:0.00550269,(4_0_0:0.00196876,12_0_0:0.00260780):0.00440558):0.00718430):0.02960217,19_0_0:0.02634062):0.00272225):0.07434709,(11_0_0:0.02733557,17_0_0:0.01544722):0.06931717):0.11538716):0.32763433,(((((13_0_0:0.00005313,9_0_0:0.00018340):0.00269157,14_0_0:0.00409538):0.00681557,7_0_0:0.01040692):0.01354870,((3_0_0:0.00535241,2_0_0:0.00713343):0.00355275,1_0_0:0.00287965):0.01602323):0.10483350,(18_0_0:0.00534487,8_0_0:0.00435352):0.11030905):0.64507765);

dataset_074	T074	20	1	1	2.47295	0.879269	1.23112	((((((8_0_0:0.01853792,18_0_0:0.00887937):0.10545774,19_0_0:0.07750988):0.01650168,((13_0_0:0.00004263,9_0_0:0.00007267):0.00749891,7_0_0:0.00546316):0.10452631):0.62333509,(((10_0_0:0.00080758,(4_0_0:0.00148284,12_0_0:0.00053036):0.00523232):0.00156669,5_0_0:0.01619726):0.04374909,(17_0_0:0.00486850,11_0_0:0.00678149):0.03331882):0.26488711):0.04305543,((15_0_0:0.13253840,(6_0_0:0.07470900,14_0_0:0.03953212):0.00376078):0.20754929,(1_0_0:0.00318694,(3_0_0:0.00651321,2_0_0:0.00395521):0.00585188):0.06925469):0.06402381):0.07238144,(20_0_0:0.04754277,16_0_0:0.07643258):0.27541560);

dataset_075	T075	20	1	1	1.64551	0.438481	0.760811	(((20_0_0:0.20174450,((3_0_0:0.00359428,2_0_0:0.00454962):0.00272328,1_0_0:0.00080404):0.17580608):0.06952065,(((((8_0_0:0.00527547,18_0_0:0.00720731):0.05452789,19_0_0:0.05865550):0.00742768,15_0_0:0.05590555):0.00565505,(6_0_0:0.00419819,14_0_0:0.00946222):0.05163850):0.04704161,16_0_0:0.06492060):0.06083889):0.05106512,(((5_0_0:0.01617882,((4_0_0:0.00044892,12_0_0:0.00148201):0.00258372,10_0_0:0.00151147):0.00385747):0.08508538,(11_0_0:0.00696683,17_0_0:0.00415780):0.01757131):0.25631328,(7_0_0:0.00941747,(9_0_0:0.00004891,13_0_0:0.00006287):0.00753864):0.20882174):0.08090366);

dataset_076	T076	20	1	1	1.74601	0.63395	1.09123	(((((17_0_0:0.00616632,11_0_0:0.01458465):0.11471326,(5_0_0:0.01381662,(10_0_0:0.00402216,(12_0_0:0.00246277,4_0_0:0.00088029):0.00100554):0.00857193):0.02648048):0.19889494,((3_0_0:0.00555625,(2_0_0:0.00098900,1_0_0:0.00055742):0.00112681):0.00996594,16_0_0:0.06588728):0.08565525):0.05240938,(((8_0_0:0.01091342,18_0_0:0.00878117):0.02925662,20_0_0:0.03807830):0.02165877,((14_0_0:0.03588020,6_0_0:0.03574688):0.02737679,15_0_0:0.03431481):0.01689626):0.10628758):0.07667505,(((13_0_0:0.00007927,9_0_0:0.00007648):0.02418509,7_0_0:0.00964728):0.12822900,19_0_0:0.04672599):0.48145650);

dataset_077	T077	20	1	1	1.97256	0.597247	0.835408	((((16_0_0:0.12755339,((14_0_0:0.06277213,6_0_0:0.12873877):0.03568807,15_0_0:0.06182979):0.04123866):0.28993990,(((17_0_0:0.01089870,11_0_0:0.00988153):0.09355324,((10_0_0:0.00298305,(12_0_0:0.00125001,4_0_0:0.00113314):0.00092519):0.00672022,5_0_0:0.01410667):0.05257179):0.03355474,((7_0_0:0.00612145,(13_0_0:0.00007267,9_0_0:0.00008814):0.00809678):0.11575744,((8_0_0:0.00898965,18_0_0:0.00555513):0.05920546,19_0_0:0.01912889):0.02096331):0.00344525):0.20179570):0.05105099,20_0_0:0.21438426):0.05059047,(1_0_0:0.00416191,(3_0_0:0.00226870,2_0_0:0.00236309):0.00135820):0.22182456);

dataset_078	T078	20	1	1	2.5143	0.602769	1.19821	(20_0_0:0.59544587,(((14_0_0:0.13102222,6_0_0:0.02805828):0.02896197,15_0_0:0.08713064):0.37865691,(((1_0_0:0.00474480,(3_0_0:0.00087913,2_0_0:0.00339447):0.00224424):0.19450486,(((18_0_0:0.00572877,8_0_0:0.00448531):0.07472748,19_0_0:0.03279851):0.03955085,(16_0_0:0.21070661,((9_0_0:0.00020113,13_0_0:0.00002371):0.00442568,7_0_0:0.00270280):0.09573898):0.01898229):0.11513336):0.07322241,((17_0_0:0.00813792,11_0_0:0.01487901):0.07825489,(5_0_0:0.02024159,((4_0_0:0.00566520,12_0_0:0.00156807):0.00113396,10_0_0:0.00226099):0.00363926):0.08089073):0.07075662):0.02927101):0.06412744);

dataset_079	T079	20	1	1	3.78668	1.06772	1.97396	(((((5_0_0:0.02871248,((4_0_0:0.00325855,12_0_0:0.00143392):0.00303903,10_0_0:0.00231647):0.00525281):0.04547339,15_0_0:0.08788395):0.02509961,(17_0_0:0.01198453,11_0_0:0.02115259):0.03220664):0.57351650,(14_0_0:0.04955682,6_0_0:0.15557528):0.62508294):0.12558344,(((1_0_0:0.00332023,(2_0_0:0.00790154,3_0_0:0.00098253):0.00316654):0.14995805,(((19_0_0:0.09836241,(18_0_0:0.01726509,8_0_0:0.00839310):0.05483705):0.04728016,(7_0_0:0.01293834,(9_0_0:0.00011782,13_0_0:0.00007364):0.00926157):0.20509414):0.04571958,16_0_0:0.33677843):0.49228324):0.08907629,20_0_0:0.25715952):0.14958495);

dataset_080	T080	20	1	1	1.55707	0.423205	0.745827	(((11_0_0:0.01492828,17_0_0:0.00911971):0.03562676,(((1_0_0:0.00301314,(2_0_0:0.00330044,3_0_0:0.00219912):0.00177424):0.02103697,(5_0_0:0.01820761,(10_0_0:0.00179730,(4_0_0:0.00135561,12_0_0:0.00100997):0.00398822):0.00326401):0.01565038):0.04494400,16_0_0:0.07824355):0.00365431):0.24016593,(20_0_0:0.17769148,(((6_0_0:0.05374722,14_0_0:0.04893325):0.02799547,15_0_0:0.09568121):0.04867557,(((13_0_0:0.00005866,9_0_0:0.00007714):0.00851406,7_0_0:0.00524537):0.09557153,((8_0_0:0.00494422,18_0_0:0.00801583):0.05543170,19_0_0:0.07819085):0.03088219):0.06010752):0.05592695):0.19809757);

dataset_081	T081	20	1	1	1.62464	0.450396	0.751519	(((3_0_0:0.00141110,2_0_0:0.00174856):0.00082198,1_0_0:0.00143089):0.29855300,(((((17_0_0:0.00478621,11_0_0:0.00593598):0.03245451,(5_0_0:0.00836603,(10_0_0:0.00183907,(12_0_0:0.00060406,4_0_0:0.00039025):0.00130241):0.00533242):0.02227149):0.09689191,((7_0_0:0.00515153,(13_0_0:0.00001744,9_0_0:0.00004355):0.00470407):0.17505608,((8_0_0:0.00524345,18_0_0:0.00233254):0.02974615,19_0_0:0.01877435):0.00533014):0.18627866):0.03167137,(16_0_0:0.09472660,((14_0_0:0.04053190,6_0_0:0.03368741):0.01625683,15_0_0:0.06389149):0.03316598):0.08526714):0.03375415,20_0_0:0.25638972):0.01848396);

dataset_082	T082	20	1	1	4.10562	2.0609	2.88638	((((((5_0_0:0.01075695,(10_0_0:0.00426183,(4_0_0:0.00451823,12_0_0:0.00288412):0.00031719):0.00892374):0.04712018,(11_0_0:0.00330722,17_0_0:0.01193305):0.04365524):0.14847655,((7_0_0:0.00187050,(9_0_0:0.00002381,13_0_0:0.00003701):0.02445495):0.05306023,(19_0_0:0.01687473,(8_0_0:0.02544987,18_0_0:0.00570877):0.03704788):0.00998648):0.60466761):0.01566319,((15_0_0:0.04723553,(14_0_0:0.08013014,6_0_0:0.16892974):0.03944757):0.10486802,16_0_0:0.12634363):0.02209279):0.21989613,20_0_0:1.96860524):0.09229535,(1_0_0:0.00055624,(3_0_0:0.00329588,2_0_0:0.00285662):0.00299464):0.14507470);

dataset_083	T083	20	1	1	2.49906	0.963291	1.48981	((20_0_0:0.18992379,((3_0_0:0.00156218,2_0_0:0.00363534):0.00263902,1_0_0:0.00368325):0.03128815):0.33659889,((16_0_0:0.30806591,(6_0_0:0.02753565,15_0_0:0.12400743):0.04534475):0.15821759,((((9_0_0:0.00001419,13_0_0:0.00003724):0.00665845,(7_0_0:0.00059016,14_0_0:0.00079780):0.01248662):0.05063899,(19_0_0:0.05106038,(18_0_0:0.00735592,8_0_0:0.01399876):0.03644836):0.00131074):0.79172135,((5_0_0:0.03570044,((12_0_0:0.00092620,4_0_0:0.00150349):0.00341969,10_0_0:0.00445388):0.00251363):0.01613258,(17_0_0:0.01032798,11_0_0:0.01029437):0.04345839):0.05706114):0.02098657):0.08666010);

dataset_084	T084	20	1	1	1.78753	0.586798	1.07254	(((20_0_0:0.02942957,(16_0_0:0.00059302,14_0_0:0.00007164):0.07144420):0.10414074,((((7_0_0:0.00351745,(9_0_0:0.00016332,13_0_0:0.00002623):0.02047020):0.08136429,(((5_0_0:0.01130279,8_0_0:0.00640130):0.00010726,18_0_0:0.00680111):0.03912293,19_0_0:0.03993578):0.00952984):0.01544787,((10_0_0:0.00383397,(12_0_0:0.00139771,4_0_0:0.00103624):0.00061217):0.05433681,(17_0_0:0.00476881,11_0_0:0.00876287):0.08431512):0.06131573):0.00857321,(15_0_0:0.04439592,6_0_0:0.19949735):0.14945608):0.17450625):0.06333791,((2_0_0:0.00504056,3_0_0:0.00127488):0.00114520,1_0_0:0.00049377):0.47955588);

dataset_085	T085	20	1	1	0.731153	0.235821	0.353425	((1_0_0:0.00094214,(2_0_0:0.00227245,3_0_0:0.00003008):0.00148125):0.09059487,((((19_0_0:0.02977266,(18_0_0:0.00258736,(8_0_0:0.00183031,15_0_0:0.00111100):0.00122849):0.04728755):0.03216390,(7_0_0:0.00259348,(13_0_0:0.00002424,9_0_0:0.00001165):0.00491909):0.03896927):0.12170898,((11_0_0:0.00144515,17_0_0:0.01745854):0.03079426,20_0_0:0.12689912):0.02230698):0.00472949,(16_0_0:0.02365578,((14_0_0:0.00514885,(5_0_0:0.00019831,(10_0_0:0.00034182,(12_0_0:0.00104932,4_0_0:0.00015455):0.00008091):0.00078332):0.00056969):0.02090855,6_0_0:0.02332287):0.00661619):0.03828810):0.02687236);

dataset_086	T086	20	1	1	1.95341	0.491904	0.895407	((14_0_0:0.02909199,20_0_0:0.04384449):0.33064473,(((15_0_0:0.03929171,16_0_0:0.09653439):0.14201408,(((3_0_0:0.00286982,2_0_0:0.00410694):0.00147064,1_0_0:0.00021474):0.08752679,(19_0_0:0.01015806,((13_0_0:0.00004116,9_0_0:0.00001118):0.01241633,6_0_0:0.00705518):0.00664490):0.00863259):0.33467330):0.00581714,((7_0_0:0.19290033,(8_0_0:0.00262867,18_0_0:0.00164956):0.10293796):0.16983748,((11_0_0:0.00607431,17_0_0:0.00539337):0.08534929,(5_0_0:0.00952686,((12_0_0:0.00042147,4_0_0:0.00085689):0.00259277,10_0_0:0.00266013):0.00172011):0.05912369):0.01751386):0.09907437):0.03009217);

dataset_087	T087	20	1	1	1.79087	0.370546	0.683666	(((((12_0_0:0.00127229,4_0_0:0.00124061):0.00129805,10_0_0:0.00124902):0.00372148,5_0_0:0.01549065):0.05800502,(17_0_0:0.00570328,11_0_0:0.01064487):0.04127061):0.23962425,(20_0_0:0.23718259,(((2_0_0:0.00548708,3_0_0:0.00196150):0.00220250,1_0_0:0.00143194):0.14511161,((((18_0_0:0.00646053,8_0_0:0.00825715):0.07623571,19_0_0:0.07862365):0.03767751,(7_0_0:0.00947924,(13_0_0:0.00006245,9_0_0:0.00004367):0.00871530):0.13835089):0.07752928,((16_0_0:0.03899664,14_0_0:0.01470551):0.19962394,(15_0_0:0.09200740,6_0_0:0.06032171):0.03895871):0.01462100):0.00194011):0.06445225):0.05091241);

dataset_088	T088	20	1	1	1.72964	0.499362	0.904894	((((19_0_0:0.10645066,((11_0_0:0.01843699,17_0_0:0.00178925):0.07493600,(18_0_0:0.00510963,8_0_0:0.00119728):0.14632653):0.00835705):0.03319626,((13_0_0:0.00002347,9_0_0:0.00003881):0.01782789,7_0_0:0.00228565):0.03150927):0.11187383,((15_0_0:0.09958084,(6_0_0:0.05189099,(14_0_0:0.00895237,(1_0_0:0.00407885,(3_0_0:0.00297359,2_0_0:0.00359262):0.00112050):0.00072780):0.06515447):0.01059190):0.02924501,(((10_0_0:0.00337520,(12_0_0:0.00119421,4_0_0:0.00055973):0.00323955):0.00251904,5_0_0:0.01050286):0.00193952,16_0_0:0.02133305):0.22927412):0.01840329):0.10066876,20_0_0:0.49936224);

dataset_089	T089	20	1	1	1.21095	0.273283	0.522345	((((19_0_0:0.00577544,20_0_0:0.00624795):0.04660124,(8_0_0:0.00515029,18_0_0:0.00591012):0.08282528):0.01456589,((15_0_0:0.08396688,(6_0_0:0.08446767,14_0_0:0.07707161):0.02494439):0.00038277,((13_0_0:0.00004620,9_0_0:0.00006706):0.00975260,7_0_0:0.00879522):0.14024605):0.00763076):0.11558662,(16_0_0:0.22761084,(((1_0_0:0.00232692,(2_0_0:0.00433354,3_0_0:0.00165325):0.00159258):0.01237047,((10_0_0:0.00233484,(4_0_0:0.00189804,12_0_0:0.00137625):0.00212028):0.00320549,5_0_0:0.01298300):0.01405918):0.05398333,(17_0_0:0.00774970,11_0_0:0.01610464):0.03675354):0.06700506):0.02145092);

dataset_090	T090	20	1	1	2.1706	0.529097	0.922267	((((16_0_0:0.14215337,(15_0_0:0.04546001,(6_0_0:0.04708347,14_0_0:0.01921649):0.00730500):0.03120304):0.13554491,((11_0_0:0.00844638,17_0_0:0.00875964):0.03929196,(5_0_0:0.01885879,(10_0_0:0.00173116,(4_0_0:0.00082788,12_0_0:0.00063747):0.00101066):0.00267114):0.03359421):0.21544131):0.10280241,20_0_0:0.37765416):0.01266915,(((2_0_0:0.00117575,3_0_0:0.00209098):0.00073889,1_0_0:0.00168131):0.23192759,(((9_0_0:0.00006479,13_0_0:0.00001465):0.00445973,7_0_0:0.00546996):0.08681473,((8_0_0:0.00386163,18_0_0:0.00670699):0.08718289,19_0_0:0.05084508):0.01771857):0.20757686):0.20991160);

dataset_091	T091	20	1	1	2.1477	0.645906	1.13696	((1_0_0:0.00099977,(3_0_0:0.00112500,2_0_0:0.00800161):0.00345536):0.47959873,((20_0_0:0.00910616,(17_0_0:0.00394523,11_0_0:0.00770940):0.03472222):0.09050149,(((5_0_0:0.02298156,((4_0_0:0.00044084,12_0_0:0.00110386):0.00129284,10_0_0:0.00155458):0.00246715):0.08215887,(((18_0_0:0.01499554,8_0_0:0.00426244):0.01911096,19_0_0:0.04915074):0.00710007,((13_0_0:0.00006298,9_0_0:0.00003576):0.00681601,7_0_0:0.00942617):0.06158089):0.09562265):0.22345548,(16_0_0:0.39223962,(15_0_0:0.07334594,(6_0_0:0.09908431,14_0_0:0.02188416):0.01846257):0.04623149):0.12412453):0.11608734):0.01345474);

dataset_092	T092	20	1	1	1.25235	0.468463	0.738452	((20_0_0:0.01130930,(((2_0_0:0.00807134,3_0_0:0.00292199):0.00085045,1_0_0:0.00273503):0.00183701,6_0_0:0.00736217):0.01419351):0.12952443,((14_0_0:0.04451927,((11_0_0:0.00756403,17_0_0:0.00534716):0.02052931,((19_0_0:0.00662758,16_0_0:0.01764395):0.02872470,(5_0_0:0.05885920,((4_0_0:0.00078837,12_0_0:0.00104520):0.00212913,10_0_0:0.00150945):0.00136796):0.04141168):0.03343235):0.17891008):0.09797239,((((9_0_0:0.00004471,13_0_0:0.00001960):0.00200451,7_0_0:0.00329676):0.02283255,15_0_0:0.01537714):0.14998590,(8_0_0:0.00643649,18_0_0:0.00337178):0.11216496):0.15175129):0.05787738);

dataset_093	T093	20	1	1	1.69487	0.515572	0.919787	(((14_0_0:0.13157740,(8_0_0:0.00991216,((9_0_0:0.00027950,13_0_0:0.00005409):0.00658382,7_0_0:0.00589714):0.00954542):0.42967067):0.06480314,(11_0_0:0.02213464,17_0_0:0.01151146):0.09652253):0.00468914,(16_0_0:0.05764473,((20_0_0:0.02606197,15_0_0:0.11443352):0.09259748,((19_0_0:0.09092619,((3_0_0:0.00197168,2_0_0:0.00758956):0.00137847,(18_0_0:0.00065517,1_0_0:0.00148725):0.00024406):0.07948315):0.02386715,((5_0_0:0.01320993,((12_0_0:0.00122593,4_0_0:0.00009156):0.00296351,10_0_0:0.00152435):0.00567698):0.15165994,6_0_0:0.00866330):0.01977701):0.00136962):0.04282537):0.15435927);

dataset_094	T094	20	1	1	2.10904	0.749665	1.1849	(((19_0_0:0.02434622,((5_0_0:0.01626519,(7_0_0:0.01385672,(9_0_0:0.00006140,13_0_0:0.00002210):0.00674426):0.05010490):0.17840296,14_0_0:0.07737128):0.00888044):0.24142696,(((11_0_0:0.00920002,(17_0_0:0.00291378,(10_0_0:0.00740037,(12_0_0:0.00104503,4_0_0:0.00169143):0.00251440):0.00157957):0.00707132):0.01885597,(18_0_0:0.02056036,8_0_0:0.00551760):0.07103189):0.36557082,(6_0_0:0.18421994,(20_0_0:0.02363834,15_0_0:0.05105228):0.10385810):0.06170502):0.23506415):0.05743813,((1_0_0:0.00133769,(3_0_0:0.00095174,2_0_0:0.00271106):0.00361668):0.00682810,16_0_0:0.01328360):0.23090067);

dataset_095	T095	20	1	1	1.58981	0.517678	0.848833	((((15_0_0:0.06412348,(1_0_0:0.00296824,(3_0_0:0.00109212,2_0_0:0.00510866):0.00155637):0.05221610):0.02778756,(14_0_0:0.05341400,6_0_0:0.07947600):0.02700029):0.08434039,((((((12_0_0:0.00092305,4_0_0:0.00135672):0.00120667,10_0_0:0.00235407):0.00144982,5_0_0:0.02611869):0.01763511,((13_0_0:0.00005752,9_0_0:0.00005125):0.00731894,7_0_0:0.00592418):0.04023506):0.03565097,(17_0_0:0.00353106,11_0_0:0.01066345):0.02421343):0.03008379,20_0_0:0.12094295):0.09915590):0.11105621,(((18_0_0:0.00974081,8_0_0:0.00416208):0.04568038,16_0_0:0.12159148):0.03094673,19_0_0:0.07353511):0.36513980);

dataset_096	T096	20	1	1	0.863342	0.339881	0.463308	((((7_0_0:0.00001128,(9_0_0:0.00000092,13_0_0:0.00000673):0.00058965):0.00658138,(19_0_0:0.04211020,(8_0_0:0.00770774,18_0_0:0.00535711):0.01964036):0.00012783):0.00945873,(((((12_0_0:0.00025332,4_0_0:0.00004136):0.00004228,10_0_0:0.00825311):0.00479559,5_0_0:0.01066450):0.07745574,(17_0_0:0.00506374,11_0_0:0.00292781):0.00197247):0.00861211,((3_0_0:0.00088213,2_0_0:0.00081863):0.00006895,1_0_0:0.00071952):0.33182181):0.00357143):0.00353649,(16_0_0:0.05768426,((14_0_0:0.08334502,6_0_0:0.02552375):0.00039308,(15_0_0:0.01987554,20_0_0:0.09208059):0.00001920):0.00581563):0.02551157);

dataset_097	T097	20	1	1	2.90936	0.712999	1.25418	((1_0_0:0.00228761,(3_0_0:0.00436467,2_0_0:0.00144471):0.00184069):0.49182721,((20_0_0:0.29151977,(((18_0_0:0.00928784,8_0_0:0.00782539):0.13524732,19_0_0:0.07770423):0.02387067,(7_0_0:0.01153180,(13_0_0:0.00007512,9_0_0:0.00005365):0.01248580):0.23892063):0.11529715):0.19068203,(((11_0_0:0.01296542,17_0_0:0.01370079):0.06159010,(5_0_0:0.01513718,(10_0_0:0.00303062,(4_0_0:0.00128588,12_0_0:0.00206414):0.00295490):0.00682827):0.07149427):0.33297044,(16_0_0:0.08056044,(15_0_0:0.10225618,(14_0_0:0.03711148,6_0_0:0.08133626):0.05283529):0.04389325):0.07767727):0.27711740):0.01627972);

dataset_098	T098	20	1	1	1.54919	0.478601	0.701334	(((3_0_0:0.00252244,2_0_0:0.00174923):0.00111124,1_0_0:0.00101588):0.20833551,(((16_0_0:0.10969623,((14_0_0:0.03624788,6_0_0:0.02049968):0.02059491,15_0_0:0.05226729):0.06164193):0.26536348,((((10_0_0:0.00286347,(4_0_0:0.00099178,12_0_0:0.00007041):0.00084000):0.00109099,5_0_0:0.01592303):0.00331549,(17_0_0:0.00537068,11_0_0:0.00132892):0.06096135):0.03384465,(((8_0_0:0.00267320,18_0_0:0.00541082):0.12270238,19_0_0:0.00799912):0.02790703,((9_0_0:0.00004522,13_0_0:0.00001881):0.00600498,7_0_0:0.00300323):0.04784672):0.14241081):0.01905514):0.06857617,20_0_0:0.16171730):0.02617696);

dataset_099	T099	20	1	1	3.18474	0.827197	1.3977	(((((14_0_0:0.07133230,(19_0_0:0.02595277,6_0_0:0.14874120):0.00237641):0.01425266,15_0_0:0.07215773):0.04765920,16_0_0:0.18868152):0.15914497,((((9_0_0:0.00012536,13_0_0:0.00004959):0.01346992,7_0_0:0.00934284):0.33364726,(18_0_0:0.00630976,8_0_0:0.01936335):0.17337039):0.26949279,((17_0_0:0.00246161,11_0_0:0.01639718):0.11406027,(((4_0_0:0.00156942,12_0_0:0.00238636):0.00222149,10_0_0:0.00392648):0.00559621,5_0_0:0.01870848):0.10034931):0.14386829):0.04277364):0.16768844,(20_0_0:0.52291551,((3_0_0:0.00387670,2_0_0:0.00358139):0.00446846,1_0_0:0.00379330):0.42104153):0.04758552);

dataset_100	T100	20	1	1	1.80825	0.647246	1.09677	(((1_0_0:0.00482280,(3_0_0:0.00162010,2_0_0:0.01105623):0.00562717):0.10458153,(19_0_0:0.14193040,7_0_0:0.13104701):0.33379029):0.17152528,((((15_0_0:0.00628165,6_0_0:0.00564759):0.01203020,((13_0_0:0.00003255,9_0_0:0.00006723):0.00415857,(8_0_0:0.00297358,20_0_0:0.00225907):0.00138515):0.02543512):0.03535818,14_0_0:0.04938622):0.06245694,((16_0_0:0.16926839,18_0_0:0.09758934):0.00419637,((5_0_0:0.03351429,(10_0_0:0.00223656,(12_0_0:0.00165653,4_0_0:0.00105841):0.00245540):0.00318664):0.03380860,(17_0_0:0.00207908,11_0_0:0.01918092):0.04275569):0.00572757):0.14352012):0.13253997);
