Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING
dataset_035	T035	20	1	1	1.82553	0.39419	0.74882	((20_0_0:0.22241640,(((15_0_0:0.07913318,(14_0_0:0.08896554,6_0_0:0.05077800):0.01623869):0.03057996,16_0_0:0.09954399):0.20280507,((((10_0_0:0.00103354,(4_0_0:0.00159619,12_0_0:0.00062667):0.00084860):0.00395453,5_0_0:0.01866257):0.03019515,(11_0_0:0.01416681,17_0_0:0.00927788):0.02093026):0.12386666,((19_0_0:0.06359801,(8_0_0:0.00777209,18_0_0:0.00410846):0.03910975):0.03426659,(7_0_0:0.00686269,(13_0_0:0.00002191,9_0_0:0.00004635):0.01022706):0.03998171):0.16103320):0.02762341):0.04659466):0.00900598,(1_0_0:0.00293809,(3_0_0:0.00208779,2_0_0:0.00501235):0.00154522):0.34807269);

dataset_036	T036	20	1	1	1.9498	0.583955	0.969708	((20_0_0:0.12369443,((16_0_0:0.14647563,((6_0_0:0.06791275,14_0_0:0.03328711):0.01712081,15_0_0:0.05389999):0.05316115):0.11905437,(((11_0_0:0.01369150,17_0_0:0.00746856):0.04129799,(5_0_0:0.01567997,(10_0_0:0.00192845,(4_0_0:0.00120659,12_0_0:0.00169775):0.00105786):0.00253137):0.05861136):0.07387165,(((13_0_0:0.00003871,9_0_0:0.00007460):0.00884989,7_0_0:0.00490160):0.08792238,((8_0_0:0.00584951,18_0_0:0.00648386):0.04520360,19_0_0:0.06358492):0.01721512):0.34523711):0.03317406):0.08552069):0.02317628,(1_0_0:0.00134698,(3_0_0:0.00181594,2_0_0:0.00366317):0.00074354):0.38134642);

dataset_037	T037	20	1	1	1.96901	0.705045	1.01237	(((((15_0_0:0.03728921,(14_0_0:0.01975681,6_0_0:0.02168782):0.01564746):0.02038804,16_0_0:0.28051713):0.08251564,(((17_0_0:0.00560063,11_0_0:0.00607391):0.01978341,((10_0_0:0.00138578,(4_0_0:0.00126577,12_0_0:0.00032294):0.00126352):0.00253419,5_0_0:0.01095495):0.05064303):0.12018351,(((13_0_0:0.00002711,9_0_0:0.00001874):0.00686843,7_0_0:0.00369236):0.18777184,(19_0_0:0.03035056,(8_0_0:0.00716125,18_0_0:0.00294244):0.01406278):0.02414389):0.44564338):0.00584797):0.03494780,20_0_0:0.33126063):0.02393807,(1_0_0:0.00088710,(3_0_0:0.00241564,2_0_0:0.00139406):0.00121572):0.14660153);

dataset_038	T038	20	1	1	4.46969	1.28334	2.43469	((1_0_0:0.00305627,(3_0_0:0.00168272,2_0_0:0.00394039):0.00251403):0.58103960,(((((6_0_0:0.07691574,14_0_0:0.01691917):0.00254898,15_0_0:0.05788537):0.07462192,16_0_0:0.33475697):0.23495446,((((10_0_0:0.00360634,(4_0_0:0.00180266,12_0_0:0.00357530):0.00208221):0.00185059,5_0_0:0.01128941):0.06078040,(17_0_0:0.01077890,11_0_0:0.00468399):0.10494813):0.04090109,((19_0_0:0.19775196,(8_0_0:0.01338748,18_0_0:0.00490656):0.08203885):0.06066020,((9_0_0:0.00007788,13_0_0:0.00008201):0.02202576,7_0_0:0.01745856):0.27493341):0.68585470):0.03205504):0.15797955,20_0_0:1.26175905):0.02158437);

dataset_039	T039	20	1	1	1.36923	0.366873	0.611757	((1_0_0:0.00103432,(2_0_0:0.00042662,3_0_0:0.00107514):0.00101334):0.09173957,((((((18_0_0:0.00225827,8_0_0:0.00324493):0.03673190,19_0_0:0.04730489):0.02672099,((13_0_0:0.00005201,9_0_0:0.00001937):0.00570072,7_0_0:0.00312695):0.04125408):0.18129680,(((10_0_0:0.00106706,(4_0_0:0.00081982,12_0_0:0.00058648):0.00068946):0.00301313,5_0_0:0.01663050):0.07308927,(17_0_0:0.00428327,11_0_0:0.00590429):0.00667938):0.04358857):0.02967393,(16_0_0:0.19813353,(15_0_0:0.02647871,(6_0_0:0.01721960,14_0_0:0.02473231):0.02414511):0.04315510):0.12862696):0.02164749,20_0_0:0.23759764):0.01846475);

dataset_040	T040	20	1	1	1.89409	0.414476	0.7639	(((3_0_0:0.00124694,2_0_0:0.00248015):0.00126322,1_0_0:0.00198806):0.19854821,(((((19_0_0:0.09088375,(8_0_0:0.00192345,18_0_0:0.00440409):0.04216374):0.01996116,((9_0_0:0.00005310,13_0_0:0.00001974):0.00579720,7_0_0:0.00780469):0.16072826):0.12762476,(((10_0_0:0.00164816,(4_0_0:0.00117331,12_0_0:0.00164916):0.00168757):0.00424886,5_0_0:0.00548080):0.04276204,(17_0_0:0.00672708,11_0_0:0.01248093):0.05213884):0.06917330):0.02442086,(((14_0_0:0.03023868,6_0_0:0.05887501):0.00985824,15_0_0:0.07930863):0.03622368,16_0_0:0.16579162):0.18821897):0.03526231,20_0_0:0.37462756):0.02520323);

dataset_041	T041	20	1	1	2.14166	1.0285	1.47016	((20_0_0:0.11003299,(((((10_0_0:0.00228154,(12_0_0:0.00140387,4_0_0:0.00229162):0.00073015):0.00722860,5_0_0:0.00253644):0.01269032,(17_0_0:0.00655100,11_0_0:0.01145937):0.02481012):0.11609465,((7_0_0:0.00442162,(9_0_0:0.00000998,13_0_0:0.00003775):0.00407426):0.05851884,((8_0_0:0.00240321,18_0_0:0.00526642):0.05636087,19_0_0:0.03181061):0.00728236):0.07261547):0.02101629,(16_0_0:0.15047366,(15_0_0:0.02138940,(14_0_0:0.03528745,6_0_0:0.00618527):0.01293219):0.02937964):0.19768403):0.08525359):0.00824732,((3_0_0:0.00145553,2_0_0:0.00533831):0.00142980,1_0_0:0.00293875):1.02173385);

dataset_042	T042	20	1	1	3.20603	0.736346	1.24229	((((((19_0_0:0.07669458,(18_0_0:0.00499096,8_0_0:0.01364783):0.13127880):0.03942387,(7_0_0:0.01138497,(13_0_0:0.00005925,9_0_0:0.00007678):0.01375009):0.13358494):0.36168973,((11_0_0:0.00918734,17_0_0:0.01288425):0.06572414,(5_0_0:0.02631110,(10_0_0:0.00338253,(12_0_0:0.00084722,4_0_0:0.00120333):0.00230048):0.00392615):0.07223873):0.12198429):0.08713863,((15_0_0:0.14467716,(6_0_0:0.05818385,14_0_0:0.08608160):0.02177553):0.09614441,16_0_0:0.34709026):0.14754684):0.08412592,20_0_0:0.52498542):0.01904074,((2_0_0:0.00696139,3_0_0:0.00254595):0.00313948,1_0_0:0.00231080):0.46770761);

dataset_043	T043	20	1	1	2.37941	0.533261	1.04353	((((((7_0_0:0.00390794,(9_0_0:0.00010024,13_0_0:0.00004085):0.00442938):0.14376567,((8_0_0:0.01068789,18_0_0:0.00871538):0.04559811,19_0_0:0.02947631):0.01344171):0.24471800,((11_0_0:0.00784996,17_0_0:0.00661731):0.04299466,((10_0_0:0.00060929,(4_0_0:0.00079001,12_0_0:0.00066466):0.00140374):0.00263011,5_0_0:0.02430745):0.04553908):0.04172618):0.08616156,(((6_0_0:0.07298154,14_0_0:0.03378173):0.02327327,15_0_0:0.02860556):0.01310809,16_0_0:0.41103951):0.06086587):0.04180303,20_0_0:0.39932484):0.01228300,(1_0_0:0.00294967,(3_0_0:0.00294940,2_0_0:0.01025445):0.00159943):0.49841858);

dataset_044	T044	20	1	1	2.33481	1.09874	1.59888	((1_0_0:0.00020441,(3_0_0:0.00037428,2_0_0:0.00851778):0.00019275):0.49143237,(((16_0_0:0.00026684,(15_0_0:0.00009820,(14_0_0:0.00684584,6_0_0:0.04528819):0.00278884):0.00391737):0.00938593,((((13_0_0:0.00000120,9_0_0:0.00028888):0.00353630,7_0_0:0.00477382):0.42471116,(19_0_0:0.00157621,(18_0_0:0.00043761,8_0_0:0.00016052):0.00002437):0.00011327):0.01223057,((17_0_0:0.00438851,11_0_0:0.00814289):0.00006605,(5_0_0:0.06814318,((12_0_0:0.00089679,4_0_0:0.00001455):0.00211920,10_0_0:0.00010681):0.00999457):0.00143618):0.09376849):0.01624090):0.01358765,20_0_0:1.09730648):0.00143112);

dataset_045	T045	20	1	1	3.33965	0.880102	1.70464	((20_0_0:0.78106732,((((7_0_0:0.01071247,(13_0_0:0.00009969,9_0_0:0.00010948):0.00899126):0.06541401,(19_0_0:0.02567188,(18_0_0:0.00650368,8_0_0:0.00354533):0.19090311):0.04971261):0.24706450,((((12_0_0:0.00051703,4_0_0:0.00058224):0.00302824,10_0_0:0.00250878):0.00500951,5_0_0:0.03840132):0.08305411,(11_0_0:0.01114386,17_0_0:0.02998371):0.04345903):0.19249745):0.06021734,(16_0_0:0.21082122,((14_0_0:0.04827419,6_0_0:0.03306144):0.02989651,15_0_0:0.07844149):0.02758414):0.07811459):0.04612881):0.04346790,(1_0_0:0.00201644,(2_0_0:0.00704428,3_0_0:0.00154413):0.00128943):0.87176833);

dataset_046	T046	20	1	1	1.83334	0.44901	0.709134	((20_0_0:0.20633595,((16_0_0:0.14744792,((6_0_0:0.05211517,14_0_0:0.05052892):0.00846378,15_0_0:0.03569700):0.07264233):0.21493313,(((11_0_0:0.01197866,17_0_0:0.00617064):0.04795923,(((4_0_0:0.00122081,12_0_0:0.00109027):0.00201146,10_0_0:0.00219040):0.00398762,5_0_0:0.01099077):0.04341425):0.13367752,(((8_0_0:0.00411549,18_0_0:0.00537075):0.04231390,19_0_0:0.04407233):0.02426508,((13_0_0:0.00003961,9_0_0:0.00004456):0.01158608,7_0_0:0.00695547):0.13909265):0.15462072):0.04140943):0.07117238):0.01545662,((2_0_0:0.00345981,3_0_0:0.00208887):0.00135817,1_0_0:0.00251550):0.21054934);

dataset_047	T047	20	1	1	0.844208	0.299687	0.487769	(((2_0_0:0.00416912,3_0_0:0.00252943):0.00000281,1_0_0:0.00127277):0.18390948,(((((14_0_0:0.02380060,6_0_0:0.03043921):0.01285372,15_0_0:0.16926240):0.00205827,16_0_0:0.00594027):0.04483662,(((((4_0_0:0.00257744,12_0_0:0.00119098):0.00374813,10_0_0:0.00001339):0.00000232,5_0_0:0.02485758):0.03571721,(17_0_0:0.03863308,11_0_0:0.00230211):0.01742157):0.00216179,(((18_0_0:0.00495687,8_0_0:0.00084020):0.00214975,19_0_0:0.01533775):0.00410745,(7_0_0:0.00000159,(13_0_0:0.00000332,9_0_0:0.00002018):0.00119327):0.06253919):0.00634316):0.00004179):0.04072001,20_0_0:0.05344365):0.04280998);

dataset_048	T048	20	1	1	2.23506	0.758676	1.10708	((((16_0_0:0.17176507,((6_0_0:0.09263544,14_0_0:0.04008671):0.00822748,15_0_0:0.01996834):0.08774067):0.23144444,(((((4_0_0:0.00054880,12_0_0:0.00104508):0.00084620,10_0_0:0.00164413):0.00223648,5_0_0:0.05084917):0.07972954,(11_0_0:0.01202997,17_0_0:0.01112315):0.04864867):0.07446942,((19_0_0:0.04988292,(18_0_0:0.00735344,8_0_0:0.00583732):0.07943232):0.04425483,(7_0_0:0.00629535,(9_0_0:0.00004500,13_0_0:0.00005027):0.01883315):0.03337343):0.48227446):0.07371840):0.03397335,20_0_0:0.15868467):0.03766890,((3_0_0:0.00223520,2_0_0:0.00384750):0.00101288,1_0_0:0.00155879):0.25968554);

dataset_049	T049	20	1	1	1.64161	0.410253	0.723432	((20_0_0:0.05181948,((16_0_0:0.24055612,(15_0_0:0.05613469,(14_0_0:0.03859738,6_0_0:0.04007628):0.03987641):0.04572783):0.07306916,((((10_0_0:0.00180240,(4_0_0:0.00082176,12_0_0:0.00098461):0.00221658):0.00767565,5_0_0:0.01742271):0.05169013,(11_0_0:0.01082790,17_0_0:0.00662298):0.07799338):0.04498960,((7_0_0:0.00730369,(13_0_0:0.00003457,9_0_0:0.00010486):0.00754813):0.10023309,((8_0_0:0.01138788,18_0_0:0.02124438):0.07550024,19_0_0:0.07668918):0.00852719):0.02512606):0.08132689):0.06528444):0.03134335,(1_0_0:0.00433178,(2_0_0:0.01638088,3_0_0:0.00353605):0.00241639):0.29438177);

dataset_050	T050	20	1	1	2.4279	0.684338	1.18611	(((3_0_0:0.00295592,2_0_0:0.00850826):0.00246652,1_0_0:0.00162389):0.67336305,(20_0_0:0.48907442,((((17_0_0:0.00739963,11_0_0:0.01070231):0.03180246,((10_0_0:0.00537068,(4_0_0:0.00248403,12_0_0:0.00102689):0.00209902):0.00185940,5_0_0:0.02185139):0.08343416):0.05800907,((19_0_0:0.05540738,(18_0_0:0.00292417,8_0_0:0.00591536):0.03623499):0.00945363,((13_0_0:0.00002171,9_0_0:0.00001290):0.01163053,7_0_0:0.00454198):0.14663247):0.13655572):0.03946294,(16_0_0:0.11797455,((6_0_0:0.11595011,14_0_0:0.00884873):0.00348041,15_0_0:0.01700866):0.03778960):0.23164194):0.02968409):0.01269650);

dataset_051	T051	20	1	1	2.85248	0.64222	1.09242	((((((5_0_0:0.02345798,((12_0_0:0.00162774,4_0_0:0.00172247):0.00213342,10_0_0:0.00228998):0.00417664):0.05833619,(11_0_0:0.01176483,17_0_0:0.00878051):0.04395318):0.24102178,(((8_0_0:0.00603062,18_0_0:0.00801273):0.06750841,19_0_0:0.06045900):0.02778304,(7_0_0:0.00517247,(9_0_0:0.00007117,13_0_0:0.00006746):0.00774720):0.11163646):0.29805839):0.06779629,(16_0_0:0.29163056,((14_0_0:0.05530513,6_0_0:0.09484216):0.02413327,15_0_0:0.06985521):0.05577567):0.23788041):0.07792429,20_0_0:0.39668060):0.03478499,((3_0_0:0.00342095,2_0_0:0.00205284):0.00184723,1_0_0:0.00180417):0.44493338);

dataset_052	T052	20	1	1	2.3892	0.661496	1.14392	((((((19_0_0:0.12576173,(18_0_0:0.00763467,8_0_0:0.00614549):0.12557441):0.01805318,((13_0_0:0.00004261,9_0_0:0.00007511):0.02483965,7_0_0:0.01155516):0.22044238):0.11831796,((17_0_0:0.00587329,11_0_0:0.01093385):0.09935525,((10_0_0:0.00062065,(4_0_0:0.00313453,12_0_0:0.00137750):0.00480915):0.00829067,5_0_0:0.00635318):0.10704285):0.04069870):0.05899336,((15_0_0:0.04662578,(6_0_0:0.01740899,14_0_0:0.06582696):0.00760642):0.05620030,16_0_0:0.16580026):0.34797071):0.11797446,20_0_0:0.03794375):0.02975011,((3_0_0:0.00400345,2_0_0:0.00276053):0.00098176,1_0_0:0.00743160):0.47499230);

dataset_053	T053	20	1	1	3.00109	0.829247	1.15504	((20_0_0:0.34217823,((16_0_0:0.18500416,((14_0_0:0.11110138,6_0_0:0.04038179):0.01241879,15_0_0:0.20410339):0.08923537):0.01867333,((((18_0_0:0.00397193,8_0_0:0.00275834):0.17933543,19_0_0:0.02240677):0.03066584,(7_0_0:0.00186575,(13_0_0:0.00004125,9_0_0:0.00003055):0.01784413):0.13466871):0.40533828,((5_0_0:0.06551530,(10_0_0:0.00074101,(4_0_0:0.00218414,12_0_0:0.00343732):0.00730705):0.00942204):0.20681359,(17_0_0:0.01915337,11_0_0:0.01867791):0.17798631):0.15081736):0.07215932):0.06656382):0.07121233,((2_0_0:0.01095438,3_0_0:0.00112907):0.00697513,1_0_0:0.00015558):0.30786419);

dataset_054	T054	20	1	1	1.99802	0.565246	0.86316	((1_0_0:0.00270403,(2_0_0:0.00247398,3_0_0:0.00269672):0.00130380):0.14770900,(20_0_0:0.22080413,(((15_0_0:0.04902395,(14_0_0:0.05576412,6_0_0:0.03750126):0.01855974):0.04117116,16_0_0:0.10532331):0.29067088,(((5_0_0:0.00472564,(10_0_0:0.00218837,(12_0_0:0.00227025,4_0_0:0.00162473):0.00225464):0.00144145):0.03394451,(11_0_0:0.01437871,17_0_0:0.00659722):0.07719846):0.18627458,(((8_0_0:0.00255649,18_0_0:0.00537141):0.07429235,19_0_0:0.04177839):0.02713561,((13_0_0:0.00005519,9_0_0:0.00007921):0.01099828,7_0_0:0.00508364):0.06362216):0.33774817):0.01244668):0.08448755):0.02376432);

dataset_055	T055	20	1	1	2.82904	0.753104	1.24318	((1_0_0:0.00334066,(3_0_0:0.00434062,2_0_0:0.00530492):0.00281595):0.48195550,((((((13_0_0:0.00006574,9_0_0:0.00015475):0.01251728,7_0_0:0.02909617):0.31852374,(19_0_0:0.04056766,(18_0_0:0.00917158,8_0_0:0.01076839):0.02644861):0.03132783):0.30682420,((((4_0_0:0.00243330,12_0_0:0.00100535):0.00890731,10_0_0:0.00317236):0.00216263,5_0_0:0.02315114):0.10251051,(11_0_0:0.04190268,17_0_0:0.01194449):0.06737947):0.19104858):0.00570645,(16_0_0:0.06683695,(15_0_0:0.06516143,(6_0_0:0.13700787,14_0_0:0.06702463):0.03872019):0.06164598):0.22574786):0.05860955,20_0_0:0.32939788):0.03434345);

dataset_056	T056	20	1	1	2.784	0.569802	1.04827	((20_0_0:0.33858449,((((5_0_0:0.02620626,((12_0_0:0.00115898,4_0_0:0.00155306):0.00115777,10_0_0:0.00320894):0.00367642):0.08167483,(17_0_0:0.01998647,11_0_0:0.04105545):0.06005609):0.29139596,(((18_0_0:0.00585607,8_0_0:0.00310022):0.06383419,19_0_0:0.06242311):0.01284807,(7_0_0:0.00353378,(13_0_0:0.00006297,9_0_0:0.00014011):0.02200187):0.23541481):0.11985129):0.03777534,(16_0_0:0.15684658,((6_0_0:0.15840562,14_0_0:0.09732548):0.02494863,15_0_0:0.10423619):0.02696359):0.16352828):0.09860952):0.03413989,((3_0_0:0.00278868,2_0_0:0.00175996):0.00457088,1_0_0:0.00220814):0.47110860);

dataset_057	T057	20	1	1	4.13278	1.13508	1.77607	(((2_0_0:0.00513901,3_0_0:0.00191600):0.00448039,1_0_0:0.00227902):0.18881967,(((16_0_0:0.52650811,((14_0_0:0.38827409,6_0_0:0.05841545):0.02496463,15_0_0:0.08084643):0.01148656):0.37388161,(((17_0_0:0.00546637,11_0_0:0.01826704):0.07575688,(5_0_0:0.02375632,(10_0_0:0.00115605,(4_0_0:0.00019690,12_0_0:0.00262786):0.00030975):0.00372864):0.14437570):0.57539565,((19_0_0:0.10456010,(8_0_0:0.01204081,18_0_0:0.00943111):0.10681034):0.02382684,(7_0_0:0.01928844,(9_0_0:0.00002361,13_0_0:0.00007364):0.02028851):0.33532247):0.35000902):0.13215382):0.19553461,20_0_0:0.26621681):0.03915537);

dataset_058	T058	20	1	1	2.6155	0.6972	1.36802	((1_0_0:0.00864427,(2_0_0:0.00214320,3_0_0:0.00198517):0.00404864):0.68855534,(20_0_0:0.25520783,((16_0_0:0.09121399,(15_0_0:0.13533541,(14_0_0:0.03653778,6_0_0:0.03894918):0.00280994):0.05348487):0.44417774,(((11_0_0:0.02239864,17_0_0:0.00895742):0.15189700,(((4_0_0:0.00213882,12_0_0:0.00224921):0.00210817,10_0_0:0.00183981):0.00103712,5_0_0:0.02325637):0.04010968):0.02919081,(((8_0_0:0.00388869,18_0_0:0.01115233):0.08036987,19_0_0:0.08819782):0.05616247,((13_0_0:0.00005758,9_0_0:0.00008987):0.00634870,7_0_0:0.01269908):0.08344444):0.14283985):0.04414760):0.02869799):0.00912539);

dataset_059	T059	20	1	1	4.06487	1.07589	1.75182	((20_0_0:0.33768930,((16_0_0:0.55661237,(15_0_0:0.17151712,(14_0_0:0.06741464,6_0_0:0.09614549):0.01864025):0.07281947):0.39764818,((((18_0_0:0.00487386,8_0_0:0.00654115):0.10100341,19_0_0:0.06797612):0.03213444,((9_0_0:0.00007136,13_0_0:0.00006923):0.00896184,7_0_0:0.01172028):0.16624315):0.45985445,((11_0_0:0.01482205,17_0_0:0.01153815):0.11654846,(((12_0_0:0.00207671,4_0_0:0.00235968):0.00296801,10_0_0:0.00612104):0.00452232,5_0_0:0.02900855):0.07119711):0.30459625):0.11492734):0.09429319):0.02733748,(1_0_0:0.00723730,(3_0_0:0.00145451,2_0_0:0.00816150):0.00179571):0.66597257);

dataset_060	T060	20	1	1	3.19125	0.85006	1.3488	(((((((18_0_0:0.01000506,8_0_0:0.00785511):0.09210287,19_0_0:0.09452258):0.04887975,(7_0_0:0.00834332,(13_0_0:0.00006096,9_0_0:0.00008258):0.01661600):0.19346002):0.44588019,((11_0_0:0.01438790,17_0_0:0.00929517):0.06070792,(5_0_0:0.02654367,((4_0_0:0.00172865,12_0_0:0.00195078):0.00158527,10_0_0:0.00265387):0.00401285):0.11085743):0.18020709):0.06886066,(((14_0_0:0.08953967,6_0_0:0.09998867):0.02014772,15_0_0:0.13647524):0.08076624,16_0_0:0.23521994):0.13857109):0.09666310,20_0_0:0.35822453):0.02849704,((3_0_0:0.00337455,2_0_0:0.00527188):0.00168322,1_0_0:0.00444204):0.49178174);

dataset_061	T061	20	1	1	1.66264	0.613305	0.902766	((1_0_0:0.00769891,(2_0_0:0.00407940,3_0_0:0.00061238):0.00258344):0.03072120,(20_0_0:0.17487191,((((5_0_0:0.00352819,((12_0_0:0.00012083,4_0_0:0.00154949):0.00018511,10_0_0:0.00199216):0.00243990):0.12430141,(11_0_0:0.00260491,17_0_0:0.00049465):0.01775469):0.15785714,(((18_0_0:0.00141466,8_0_0:0.00518590):0.08635658,19_0_0:0.08645025):0.01038453,(7_0_0:0.01177756,(13_0_0:0.00000108,9_0_0:0.00001230):0.00782965):0.02104402):0.06918818):0.25099159,(16_0_0:0.35291145,(15_0_0:0.09058203,(6_0_0:0.03421739,14_0_0:0.00202520):0.00948449):0.00138963):0.01227272):0.03592958):0.03979363);

dataset_062	T062	20	1	1	2.76643	0.752422	1.24192	((((16_0_0:0.09170859,((6_0_0:0.08782503,14_0_0:0.04171029):0.02427460,15_0_0:0.10957098):0.02940591):0.41160810,(((17_0_0:0.02562974,11_0_0:0.01389112):0.13961705,(5_0_0:0.00922849,(10_0_0:0.00505015,(12_0_0:0.00262261,4_0_0:0.00115256):0.00235200):0.00643205):0.05254902):0.14527610,(((9_0_0:0.00013177,13_0_0:0.00005141):0.00648400,7_0_0:0.00327880):0.14647406,((18_0_0:0.00974018,8_0_0:0.00997087):0.06346290,19_0_0:0.16943401):0.03108615):0.19195874):0.08205760):0.15959210,20_0_0:0.15834138):0.03971642,(1_0_0:0.00204146,(2_0_0:0.00506865,3_0_0:0.00320510):0.00318476):0.48124509);

dataset_063	T063	20	1	1	2.46214	0.86163	1.41905	((((((19_0_0:0.18269709,(8_0_0:0.01082774,18_0_0:0.01186453):0.01640190):0.03096415,((13_0_0:0.00003467,9_0_0:0.00001540):0.01009166,7_0_0:0.01517570):0.00995072):0.50985657,((11_0_0:0.00945441,17_0_0:0.01816345):0.05190051,(((12_0_0:0.00454311,4_0_0:0.00173684):0.00313836,10_0_0:0.00151939):0.00270341,5_0_0:0.03540566):0.29051182):0.01425124):0.02887359,(((6_0_0:0.01084028,14_0_0:0.00226784):0.01240563,15_0_0:0.05884563):0.01221475,16_0_0:0.11123870):0.08620433):0.05900336,20_0_0:0.60765378):0.05023498,(1_0_0:0.00079640,(3_0_0:0.00472583,2_0_0:0.00244480):0.00244209):0.18073999);

dataset_064	T064	20	1	1	2.4221	0.863379	1.36961	(((2_0_0:0.00722661,3_0_0:0.00078474):0.00074576,1_0_0:0.00186882):0.11444277,(((((11_0_0:0.01873816,17_0_0:0.00844972):0.05199853,(5_0_0:0.01221849,(10_0_0:0.00158737,(4_0_0:0.00233035,12_0_0:0.00045692):0.00283074):0.00492713):0.02649419):0.19164132,((19_0_0:0.04453185,(18_0_0:0.00432805,8_0_0:0.00919238):0.06293808):0.02633977,(7_0_0:0.00663481,(9_0_0:0.00004513,13_0_0:0.00008314):0.01186298):0.18539323):0.39516083):0.04897567,((15_0_0:0.11058912,(6_0_0:0.11344557,14_0_0:0.06242290):0.03048987):0.07048912,16_0_0:0.07664790):0.51371217):0.12298319,20_0_0:0.06683353):0.01225871);

dataset_065	T065	20	1	1	2.9391	0.691708	1.2705	((20_0_0:0.35086502,((((((12_0_0:0.00220082,4_0_0:0.00211527):0.00252731,10_0_0:0.00224279):0.00643306,5_0_0:0.02378355):0.05628309,(17_0_0:0.00879399,11_0_0:0.01748666):0.04516482):0.14612880,((19_0_0:0.05795475,(8_0_0:0.01351520,18_0_0:0.00879562):0.04523668):0.05740251,(7_0_0:0.00703798,(13_0_0:0.00009405,9_0_0:0.00007702):0.01266283):0.17566933):0.15011585):0.08136002,(16_0_0:0.21695025,((6_0_0:0.07555885,14_0_0:0.08645430):0.02514696,15_0_0:0.10352465):0.09795980):0.23732431):0.08985382):0.03465872,((3_0_0:0.00337719,2_0_0:0.00446677):0.00240016,1_0_0:0.00263863):0.68484102);

dataset_066	T066	20	1	1	2.53706	0.536154	0.959923	((20_0_0:0.21573843,(((((13_0_0:0.00006496,9_0_0:0.00005114):0.01132312,7_0_0:0.00740943):0.20916322,(19_0_0:0.07021114,(8_0_0:0.00527867,18_0_0:0.00402020):0.08161646):0.06125018):0.25273285,((5_0_0:0.01606982,(10_0_0:0.00412904,(4_0_0:0.00096878,12_0_0:0.00138727):0.00243336):0.00450869):0.06077224,(17_0_0:0.00845240,11_0_0:0.01743850):0.07620016):0.28956986):0.01943625,(16_0_0:0.18210363,((14_0_0:0.04629634,6_0_0:0.04996328):0.02585727,15_0_0:0.04854608):0.05008728):0.24302359):0.01135724):0.03207617,((2_0_0:0.00633151,3_0_0:0.00270866):0.00254700,1_0_0:0.00104343):0.41489018);

dataset_067	T067	20	1	1	2.6363	1.37831	1.72826	((20_0_0:1.36363384,(((15_0_0:0.06420873,(14_0_0:0.00814144,6_0_0:0.00193505):0.05312075):0.01438833,16_0_0:0.19413162):0.02397076,(((7_0_0:0.00124699,(13_0_0:0.00010308,9_0_0:0.00002320):0.00484785):0.06107661,(19_0_0:0.00864751,(8_0_0:0.02832852,18_0_0:0.00369656):0.00268949):0.00077331):0.12436471,((11_0_0:0.01174120,17_0_0:0.00455778):0.10955642,(5_0_0:0.03848786,(10_0_0:0.00341304,(12_0_0:0.00793550,4_0_0:0.00442541):0.00160714):0.00365070):0.00729873):0.02411991):0.17104548):0.00318891):0.01467950,((2_0_0:0.00175972,3_0_0:0.00346696):0.00126566,1_0_0:0.00023812):0.26453015);

dataset_068	T068	20	1	1	1.94211	0.503896	0.831948	(((((15_0_0:0.03950461,(6_0_0:0.09411688,14_0_0:0.05905169):0.01919433):0.03136110,16_0_0:0.11765688):0.10489924,(((19_0_0:0.03608587,(8_0_0:0.00340851,18_0_0:0.00670629):0.06504863):0.02560920,((13_0_0:0.00003450,9_0_0:0.00004284):0.00882740,7_0_0:0.00600039):0.07912174):0.23685427,((5_0_0:0.01628399,((4_0_0:0.00126817,12_0_0:0.00083062):0.00163480,10_0_0:0.00348187):0.00294974):0.05066007,(17_0_0:0.00556691,11_0_0:0.00985986):0.05239961):0.15513311):0.08329292):0.06347912,20_0_0:0.20697775):0.02290527,(1_0_0:0.00184402,(3_0_0:0.00196517,2_0_0:0.00199023):0.00196119):0.32410063);

dataset_069	T069	20	1	1	1.98725	0.625472	0.965194	((1_0_0:0.00288372,(3_0_0:0.00151590,2_0_0:0.00227035):0.00126959):0.33618245,(20_0_0:0.07594275,((((6_0_0:0.07710387,14_0_0:0.03053761):0.01466963,15_0_0:0.20097711):0.03278203,16_0_0:0.20203283):0.09451061,(((((4_0_0:0.00265804,12_0_0:0.00129196):0.00391441,10_0_0:0.00147247):0.00470889,5_0_0:0.02196638):0.06998014,(11_0_0:0.00396414,17_0_0:0.00356715):0.04022329):0.06071451,((19_0_0:0.01211831,(18_0_0:0.00221312,8_0_0:0.00644912):0.01910010):0.02886516,(7_0_0:0.00586872,(13_0_0:0.00002289,9_0_0:0.00007638):0.01031431):0.14646811):0.24026818):0.12855021):0.07262042):0.02717407);

